review_id,employee_id,rating,remarks
5480,9947,1.0,Avergae
5481,7219,5.0,Excellent
5482,4255,4.0,Poor
5483,9051,4.0,Excellent
5484,8726,Not Rating,Excellent
5485,6308,Not Rating,Excellent
5486,641,Not Rating,Avergae
5487,8283,5.0,Good
5488,1832,4.0,Poor
5489,4985,2.0,Excellent
5490,9714,2.0,Poor
5491,4289,1.0,Excellent
5492,3860,1.0,Avergae
5493,72,4.0,Excellent
5494,4181,Not Rating,Poor
5495,5661,Not Rating,Excellent
5496,9651,Not Rating,Poor
5497,4640,Not Rating,Avergae
5498,3125,2.0,Avergae
5499,1807,4.0,Good
5500,9850,Not Rating,Avergae
5501,3364,Not Rating,Avergae
5502,5408,1.0,Good
5503,9435,Not Rating,Excellent
5504,1662,Not Rating,Avergae
5505,4621,3.0,Excellent
5506,6260,4.0,Good
5507,9895,3.0,Good
5508,2666,4.0,Good
5509,689,Not Rating,Poor
5510,6237,2.0,Excellent
5511,7078,Not Rating,Not Provided
5512,5580,Not Rating,Excellent
5513,6022,4.0,Good
5514,7260,4.0,Poor
5515,5641,4.0,Avergae
5516,9683,Not Rating,Excellent
5517,1543,4.0,Poor
5518,5600,Not Rating,Good
5519,73,Not Rating,Not Provided
5520,4009,5.0,Excellent
5521,7393,1.0,Poor
5522,3704,4.0,Avergae
5523,4842,3.0,Not Provided
5524,270,3.0,Not Provided
5525,7038,3.0,Avergae
5526,4641,Not Rating,Not Provided
5527,3218,4.0,Avergae
5528,9455,4.0,Good
5529,4329,Not Rating,Not Provided
5530,3433,Not Rating,Poor
5531,8956,Not Rating,Not Provided
5532,9345,Not Rating,Excellent
5533,2087,Not Rating,Not Provided
5534,873,5.0,Excellent
5535,5003,Not Rating,Not Provided
5536,7224,5.0,Good
5537,9537,Not Rating,Avergae
5538,2800,2.0,Good
5539,8011,Not Rating,Avergae
5540,1578,1.0,Not Provided
5541,9088,3.0,Excellent
5542,7281,2.0,Poor
5543,4350,3.0,Good
5544,3200,3.0,Good
5545,5563,5.0,Excellent
5546,6119,Not Rating,Avergae
5547,8174,1.0,Avergae
5548,907,5.0,Excellent
5549,3532,5.0,Excellent
5550,2816,Not Rating,Avergae
5551,4441,1.0,Excellent
5552,7003,Not Rating,Good
5553,3965,2.0,Good
5554,9478,1.0,Good
5555,5061,Not Rating,Poor
5556,6537,1.0,Good
5557,8530,3.0,Excellent
5558,6619,Not Rating,Excellent
5559,7512,Not Rating,Excellent
5560,3648,Not Rating,Excellent
5561,2317,Not Rating,Good
5562,1152,Not Rating,Good
5563,2974,2.0,Good
5564,5430,1.0,Excellent
5565,2323,Not Rating,Avergae
5566,9391,2.0,Good
5567,8483,3.0,Good
5568,7111,2.0,Good
5569,4357,4.0,Excellent
5570,8698,Not Rating,Poor
5571,4010,4.0,Not Provided
5572,834,Not Rating,Poor
5573,4670,1.0,Poor
5574,3392,Not Rating,Not Provided
5575,769,Not Rating,Excellent
5576,2308,Not Rating,Excellent
5577,9199,2.0,Not Provided
5578,2356,5.0,Excellent
5579,7197,Not Rating,Excellent
5580,5759,Not Rating,Good
5581,242,3.0,Good
5582,7862,Not Rating,Excellent
5583,3974,3.0,Avergae
5584,3238,5.0,Excellent
5585,9251,5.0,Good
5586,3570,Not Rating,Good
5587,3397,2.0,Avergae
5588,3290,Not Rating,Avergae
5589,6719,4.0,Excellent
5590,3156,Not Rating,Excellent
5591,6457,4.0,Avergae
5592,8537,Not Rating,Not Provided
5593,7052,4.0,Not Provided
5594,1094,5.0,Avergae
5595,8753,Not Rating,Excellent
5596,4649,3.0,Avergae
5597,6483,3.0,Avergae
5598,4382,Not Rating,Good
5599,9635,Not Rating,Poor
5600,8484,1.0,Excellent
5601,730,1.0,Good
5602,5090,Not Rating,Avergae
5603,4658,5.0,Good
5604,4559,Not Rating,Good
5605,3784,4.0,Excellent
5606,4645,5.0,Excellent
5607,1527,Not Rating,Not Provided
5608,7105,Not Rating,Excellent
5609,3010,5.0,Excellent
5610,3587,Not Rating,Poor
5611,1285,Not Rating,Not Provided
5612,2056,2.0,Avergae
5613,135,5.0,Avergae
5614,8975,5.0,Good
5615,953,4.0,Not Provided
5616,9780,5.0,Not Provided
5617,1603,1.0,Poor
5618,8294,2.0,Poor
5619,370,Not Rating,Excellent
5620,1616,1.0,Excellent
5621,2269,2.0,Not Provided
5622,1723,5.0,Avergae
5623,1905,Not Rating,Avergae
5624,4293,1.0,Poor
5625,2636,3.0,Poor
5626,4035,Not Rating,Excellent
5627,3777,5.0,Excellent
5628,3218,2.0,Excellent
5629,3450,Not Rating,Good
5630,4808,3.0,Poor
5631,9851,3.0,Poor
5632,1565,2.0,Poor
5633,1733,5.0,Avergae
5634,8332,4.0,Excellent
5635,7161,Not Rating,Poor
5636,2991,2.0,Good
5637,6584,3.0,Excellent
5638,707,5.0,Avergae
5639,2928,1.0,Not Provided
5640,3377,2.0,Not Provided
5641,1945,5.0,Avergae
5642,4665,4.0,Poor
5643,4624,1.0,Excellent
5644,4940,Not Rating,Excellent
5645,1737,1.0,Excellent
5646,4814,Not Rating,Excellent
5647,912,4.0,Avergae
5648,4516,Not Rating,Good
5649,4111,5.0,Poor
5650,2343,1.0,Good
5651,8021,4.0,Excellent
5652,8409,4.0,Good
5653,9743,Not Rating,Poor
5654,5330,Not Rating,Avergae
5655,6345,3.0,Excellent
5656,8528,Not Rating,Good
5657,7455,Not Rating,Avergae
5658,9733,Not Rating,Excellent
5659,380,Not Rating,Not Provided
5660,2717,Not Rating,Excellent
5661,7962,Not Rating,Excellent
5662,1147,4.0,Poor
5663,8268,5.0,Excellent
5664,3955,Not Rating,Poor
5665,3050,4.0,Avergae
5666,6424,5.0,Avergae
5667,9480,2.0,Good
5668,3213,3.0,Avergae
5669,7603,2.0,Avergae
5670,7206,Not Rating,Not Provided
5671,4191,5.0,Good
5672,3143,4.0,Excellent
5673,7373,4.0,Avergae
5674,6442,1.0,Excellent
5675,6290,Not Rating,Good
5676,8604,3.0,Excellent
5677,9266,2.0,Avergae
5678,1754,Not Rating,Excellent
5679,8108,1.0,Excellent
5680,7196,4.0,Excellent
5681,3176,Not Rating,Excellent
5682,1746,2.0,Avergae
5683,1763,3.0,Excellent
5684,7252,2.0,Poor
5685,9039,2.0,Good
5686,8008,3.0,Poor
5687,4364,1.0,Excellent
5688,2737,1.0,Not Provided
5689,1444,5.0,Excellent
5690,215,Not Rating,Excellent
5691,9146,4.0,Good
5692,4778,Not Rating,Excellent
5693,8710,2.0,Good
5694,6772,5.0,Good
5695,2815,Not Rating,Excellent
5696,2402,5.0,Poor
5697,3052,Not Rating,Excellent
5698,8963,Not Rating,Excellent
5699,153,Not Rating,Excellent
5700,7940,2.0,Excellent
5701,4474,5.0,Not Provided
5702,928,2.0,Excellent
5703,9734,Not Rating,Avergae
5704,4358,Not Rating,Excellent
5705,2879,1.0,Avergae
5706,1502,Not Rating,Excellent
5707,7372,Not Rating,Avergae
5708,8372,3.0,Excellent
5709,4809,Not Rating,Excellent
5710,8543,2.0,Good
5711,4454,Not Rating,Good
5712,2228,Not Rating,Avergae
5713,8068,2.0,Poor
5714,5899,Not Rating,Avergae
5715,6035,Not Rating,Poor
5716,6006,2.0,Good
5717,3802,2.0,Not Provided
5718,1058,3.0,Not Provided
5719,4613,Not Rating,Excellent
5720,2637,4.0,Avergae
5721,2282,1.0,Excellent
5722,5434,2.0,Good
5723,5511,Not Rating,Excellent
5724,6116,Not Rating,Avergae
5725,3365,1.0,Excellent
5726,752,4.0,Excellent
5727,390,3.0,Avergae
5728,2066,2.0,Poor
5729,7502,1.0,Poor
5730,9576,Not Rating,Poor
5731,7682,5.0,Poor
5732,9104,4.0,Excellent
5733,8577,Not Rating,Excellent
5734,9368,Not Rating,Avergae
5735,5070,Not Rating,Excellent
5736,8447,Not Rating,Good
5737,2348,4.0,Good
5738,9671,Not Rating,Avergae
5739,8017,2.0,Avergae
5740,4212,3.0,Avergae
5741,8235,Not Rating,Not Provided
5742,3241,4.0,Excellent
5743,7734,4.0,Not Provided
5744,6977,Not Rating,Good
5745,9208,5.0,Avergae
5746,4462,Not Rating,Excellent
5747,8345,2.0,Avergae
5748,7821,3.0,Avergae
5749,6946,4.0,Good
5750,5108,Not Rating,Avergae
5751,4532,4.0,Good
5752,6013,5.0,Poor
5753,4939,Not Rating,Not Provided
5754,9077,1.0,Good
5755,8197,4.0,Not Provided
5756,7131,4.0,Poor
5757,8746,3.0,Good
5758,2092,2.0,Good
5759,1920,1.0,Poor
5760,1129,Not Rating,Good
5761,6375,4.0,Excellent
5762,5884,Not Rating,Excellent
5763,9412,5.0,Avergae
5764,616,Not Rating,Avergae
5765,9543,1.0,Not Provided
5766,7446,2.0,Excellent
5767,6446,5.0,Excellent
5768,7353,Not Rating,Avergae
5769,9522,5.0,Excellent
5770,5939,4.0,Excellent
5771,5551,4.0,Avergae
5772,1756,3.0,Excellent
5773,2354,2.0,Poor
5774,7619,2.0,Not Provided
5775,1810,3.0,Not Provided
5776,4849,4.0,Avergae
5777,4993,3.0,Good
5778,9537,Not Rating,Excellent
5779,9256,Not Rating,Not Provided
5780,7154,4.0,Not Provided
5781,2284,5.0,Excellent
5782,2254,1.0,Excellent
5783,9780,Not Rating,Poor
5784,7013,1.0,Good
5785,137,4.0,Excellent
5786,7377,4.0,Good
5787,691,Not Rating,Excellent
5788,3302,Not Rating,Excellent
5789,5646,1.0,Poor
5790,1577,5.0,Avergae
5791,4895,Not Rating,Excellent
5792,9085,5.0,Good
5793,7879,2.0,Excellent
5794,9312,Not Rating,Excellent
5795,8185,Not Rating,Excellent
5796,9285,3.0,Not Provided
5797,9120,Not Rating,Not Provided
5798,4011,4.0,Excellent
5799,1294,2.0,Good
5800,3296,1.0,Not Provided
5801,864,4.0,Poor
5802,9913,3.0,Excellent
5803,496,Not Rating,Excellent
5804,2830,3.0,Excellent
5805,4833,1.0,Avergae
5806,1732,Not Rating,Not Provided
5807,4320,Not Rating,Good
5808,5891,4.0,Excellent
5809,6271,5.0,Not Provided
5810,3300,2.0,Excellent
5811,7616,1.0,Not Provided
5812,3924,Not Rating,Excellent
5813,8195,5.0,Excellent
5814,4927,4.0,Poor
5815,7550,Not Rating,Excellent
5816,9118,Not Rating,Excellent
5817,1177,1.0,Poor
5818,5843,Not Rating,Avergae
5819,6937,1.0,Excellent
5820,4967,1.0,Poor
5821,1871,4.0,Excellent
5822,8488,5.0,Not Provided
5823,3768,Not Rating,Poor
5824,4176,5.0,Poor
5825,9586,Not Rating,Excellent
5826,3719,2.0,Not Provided
5827,9568,Not Rating,Not Provided
5828,9522,1.0,Excellent
5829,8316,Not Rating,Poor
5830,4881,Not Rating,Poor
5831,1813,Not Rating,Poor
5832,4252,Not Rating,Excellent
5833,9528,Not Rating,Excellent
5834,8658,5.0,Avergae
5835,298,5.0,Avergae
5836,2953,Not Rating,Excellent
5837,2082,Not Rating,Avergae
5838,8627,2.0,Good
5839,5552,1.0,Excellent
5840,1822,5.0,Excellent
5841,2372,Not Rating,Good
5842,8103,3.0,Not Provided
5843,3216,5.0,Not Provided
5844,2646,1.0,Excellent
5845,9648,Not Rating,Poor
5846,444,Not Rating,Not Provided
5847,2707,3.0,Good
5848,1133,5.0,Avergae
5849,5145,4.0,Avergae
5850,24,Not Rating,Excellent
5851,6706,Not Rating,Excellent
5852,3626,2.0,Excellent
5853,8943,Not Rating,Avergae
5854,8389,1.0,Excellent
5855,6096,Not Rating,Not Provided
5856,8404,2.0,Excellent
5857,4391,3.0,Poor
5858,1257,2.0,Excellent
5859,5860,4.0,Good
5860,5969,Not Rating,Good
5861,7353,4.0,Avergae
5862,1726,Not Rating,Not Provided
5863,8223,5.0,Excellent
5864,5451,3.0,Excellent
5865,1281,Not Rating,Excellent
5866,2138,3.0,Excellent
5867,1159,1.0,Avergae
5868,3877,Not Rating,Not Provided
5869,9160,Not Rating,Excellent
5870,5264,5.0,Excellent
5871,2569,4.0,Not Provided
5872,3272,2.0,Excellent
5873,7336,Not Rating,Good
5874,1544,1.0,Poor
5875,5635,3.0,Good
5876,4540,3.0,Poor
5877,173,3.0,Not Provided
5878,4685,Not Rating,Excellent
5879,47,3.0,Good
5880,1257,2.0,Excellent
5881,2685,2.0,Excellent
5882,6491,3.0,Avergae
5883,4171,1.0,Good
5884,2757,2.0,Excellent
5885,9802,2.0,Good
5886,5588,Not Rating,Poor
5887,1881,2.0,Excellent
5888,2130,1.0,Excellent
5889,6056,4.0,Avergae
5890,8043,Not Rating,Good
5891,8009,4.0,Good
5892,6097,Not Rating,Good
5893,1665,Not Rating,Avergae
5894,9014,5.0,Avergae
5895,4217,1.0,Excellent
5896,1703,Not Rating,Good
5897,7541,5.0,Poor
5898,5380,Not Rating,Not Provided
5899,5529,Not Rating,Avergae
5900,4695,Not Rating,Avergae
5901,1621,2.0,Poor
5902,176,Not Rating,Excellent
5903,5238,3.0,Not Provided
5904,9516,3.0,Not Provided
5905,3177,1.0,Excellent
5906,887,Not Rating,Excellent
5907,7779,1.0,Avergae
5908,6594,Not Rating,Poor
5909,1579,Not Rating,Poor
5910,9657,1.0,Good
5911,5040,Not Rating,Excellent
5912,5491,5.0,Avergae
5913,3388,4.0,Poor
5914,3230,1.0,Poor
5915,6838,Not Rating,Excellent
5916,2633,4.0,Good
5917,1266,3.0,Poor
5918,1963,5.0,Excellent
5919,7885,3.0,Excellent
5920,2609,3.0,Poor
5921,164,2.0,Poor
5922,2103,2.0,Poor
5923,3357,Not Rating,Avergae
5924,6832,Not Rating,Avergae
5925,7445,4.0,Good
5926,8573,3.0,Avergae
5927,5619,4.0,Good
5928,7913,Not Rating,Excellent
5929,9826,Not Rating,Not Provided
5930,9350,3.0,Excellent
5931,5747,4.0,Poor
5932,133,4.0,Excellent
5933,2940,2.0,Avergae
5934,2449,1.0,Poor
5935,3773,5.0,Excellent
5936,4198,4.0,Not Provided
5937,573,3.0,Poor
5938,7546,Not Rating,Poor
5939,5477,1.0,Good
5940,5522,5.0,Avergae
5941,9139,4.0,Good
5942,2043,5.0,Not Provided
5943,1721,3.0,Excellent
5944,2374,1.0,Excellent
5945,3915,5.0,Good
5946,2256,4.0,Not Provided
5947,5170,1.0,Good
5948,5284,2.0,Avergae
5949,642,5.0,Not Provided
5950,8677,Not Rating,Excellent
5951,6136,3.0,Poor
5952,8087,Not Rating,Excellent
5953,310,3.0,Excellent
5954,1969,1.0,Avergae
5955,426,2.0,Avergae
5956,2333,Not Rating,Good
5957,1969,1.0,Not Provided
5958,9702,4.0,Excellent
5959,8101,4.0,Excellent
5960,1416,1.0,Not Provided
5961,3331,Not Rating,Not Provided
5962,1032,Not Rating,Poor
5963,5424,2.0,Not Provided
5964,2451,5.0,Good
5965,4431,2.0,Excellent
5966,8179,Not Rating,Excellent
5967,9327,Not Rating,Not Provided
5968,8933,Not Rating,Good
5969,89,1.0,Excellent
5970,2172,2.0,Not Provided
5971,1910,3.0,Excellent
5972,3715,Not Rating,Excellent
5973,9140,4.0,Excellent
5974,891,2.0,Poor
5975,2312,2.0,Good
5976,7652,4.0,Avergae
5977,919,2.0,Avergae
5978,1013,Not Rating,Good
5979,8300,1.0,Excellent
5980,2544,2.0,Avergae
5981,3182,Not Rating,Poor
5982,6434,Not Rating,Excellent
5983,3337,Not Rating,Avergae
5984,1333,Not Rating,Not Provided
5985,6493,Not Rating,Not Provided
5986,1152,1.0,Excellent
5987,4612,5.0,Avergae
5988,1445,4.0,Not Provided
5989,9244,Not Rating,Excellent
5990,5117,Not Rating,Good
5991,7016,Not Rating,Avergae
5992,2538,Not Rating,Excellent
5993,4310,Not Rating,Good
5994,1295,4.0,Avergae
5995,1503,Not Rating,Excellent
5996,3550,5.0,Excellent
5997,6946,1.0,Good
5998,6281,2.0,Poor
5999,832,1.0,Poor
6000,7823,2.0,Excellent
6001,5933,Not Rating,Excellent
6002,717,1.0,Avergae
6003,1299,4.0,Avergae
6004,1519,5.0,Good
6005,3761,1.0,Avergae
6006,891,3.0,Excellent
6007,5382,2.0,Good
6008,2569,4.0,Excellent
6009,4645,Not Rating,Poor
6010,8164,3.0,Avergae
6011,6025,5.0,Good
6012,4424,Not Rating,Excellent
6013,3339,4.0,Excellent
6014,8083,1.0,Excellent
6015,381,Not Rating,Excellent
6016,7897,5.0,Good
6017,5223,3.0,Excellent
6018,6599,1.0,Good
6019,9505,Not Rating,Good
6020,7401,Not Rating,Excellent
6021,722,Not Rating,Good
6022,6552,2.0,Avergae
6023,5082,2.0,Good
6024,1471,5.0,Excellent
6025,8643,3.0,Avergae
6026,9866,1.0,Excellent
6027,3995,3.0,Excellent
6028,5034,2.0,Good
6029,4969,Not Rating,Excellent
6030,3966,1.0,Good
6031,9005,Not Rating,Not Provided
6032,1431,2.0,Good
6033,3719,5.0,Poor
6034,1990,3.0,Poor
6035,2033,2.0,Not Provided
6036,4411,Not Rating,Good
6037,8192,2.0,Excellent
6038,8224,5.0,Not Provided
6039,9732,3.0,Excellent
6040,201,3.0,Excellent
6041,1486,Not Rating,Excellent
6042,6491,5.0,Not Provided
6043,6932,2.0,Poor
6044,9133,4.0,Poor
6045,7401,5.0,Excellent
6046,9392,5.0,Good
6047,1845,5.0,Not Provided
6048,1680,2.0,Avergae
6049,9314,1.0,Good
6050,6253,4.0,Excellent
6051,579,Not Rating,Poor
6052,3341,Not Rating,Not Provided
6053,7262,3.0,Excellent
6054,1509,3.0,Good
6055,515,Not Rating,Not Provided
6056,8275,Not Rating,Excellent
6057,9944,Not Rating,Excellent
6058,6154,1.0,Excellent
6059,8534,Not Rating,Good
6060,9687,Not Rating,Poor
6061,4509,3.0,Avergae
6062,8536,1.0,Poor
6063,2810,5.0,Excellent
6064,3604,3.0,Excellent
6065,7173,2.0,Excellent
6066,7385,4.0,Avergae
6067,2702,Not Rating,Excellent
6068,5615,5.0,Not Provided
6069,5722,5.0,Good
6070,1961,2.0,Excellent
6071,2610,5.0,Not Provided
6072,4282,Not Rating,Poor
6073,3403,Not Rating,Avergae
6074,3591,Not Rating,Excellent
6075,9846,Not Rating,Avergae
6076,8175,1.0,Excellent
6077,1123,3.0,Not Provided
6078,9032,Not Rating,Poor
6079,6252,5.0,Avergae
6080,1197,Not Rating,Good
6081,9428,5.0,Good
6082,7392,Not Rating,Poor
6083,8382,2.0,Avergae
6084,9736,2.0,Avergae
6085,3034,Not Rating,Good
6086,1071,Not Rating,Excellent
6087,3400,2.0,Excellent
6088,2806,4.0,Excellent
6089,3592,Not Rating,Excellent
6090,930,Not Rating,Not Provided
6091,992,3.0,Excellent
6092,3205,2.0,Excellent
6093,5987,Not Rating,Excellent
6094,2931,Not Rating,Not Provided
6095,5319,5.0,Excellent
6096,5585,Not Rating,Excellent
6097,2126,3.0,Avergae
6098,7104,Not Rating,Poor
6099,6814,Not Rating,Good
6100,9339,Not Rating,Poor
6101,8587,2.0,Not Provided
6102,9235,5.0,Good
6103,9701,Not Rating,Avergae
6104,9737,3.0,Not Provided
6105,4930,Not Rating,Good
6106,4665,Not Rating,Poor
6107,6287,4.0,Poor
6108,4767,4.0,Excellent
6109,4455,2.0,Poor
6110,1219,Not Rating,Poor
6111,7999,1.0,Good
6112,5595,4.0,Good
6113,9047,4.0,Not Provided
6114,6605,1.0,Excellent
6115,641,Not Rating,Excellent
6116,8325,2.0,Excellent
6117,3155,1.0,Not Provided
6118,3715,1.0,Excellent
6119,1928,4.0,Poor
6120,2261,2.0,Avergae
6121,6289,5.0,Excellent
6122,4470,5.0,Poor
6123,5313,5.0,Good
6124,5628,Not Rating,Excellent
6125,6310,Not Rating,Excellent
6126,9600,2.0,Not Provided
6127,8593,4.0,Poor
6128,2908,3.0,Poor
6129,5692,Not Rating,Excellent
6130,2386,2.0,Excellent
6131,1663,3.0,Excellent
6132,9550,Not Rating,Avergae
6133,854,Not Rating,Excellent
6134,5369,4.0,Excellent
6135,3594,Not Rating,Good
6136,4532,5.0,Avergae
6137,2082,4.0,Excellent
6138,8582,Not Rating,Poor
6139,6675,Not Rating,Avergae
6140,6468,3.0,Avergae
6141,2229,5.0,Excellent
6142,2829,2.0,Poor
6143,9737,1.0,Not Provided
6144,963,4.0,Poor
6145,3637,4.0,Avergae
6146,8323,3.0,Not Provided
6147,3705,Not Rating,Good
6148,6662,3.0,Avergae
6149,9270,Not Rating,Good
6150,3333,Not Rating,Good
6151,2517,Not Rating,Excellent
6152,2748,Not Rating,Not Provided
6153,7549,3.0,Avergae
6154,5901,2.0,Excellent
6155,6902,3.0,Poor
6156,602,3.0,Good
6157,2971,Not Rating,Not Provided
6158,4089,2.0,Avergae
6159,4833,1.0,Avergae
6160,5712,5.0,Excellent
6161,4162,4.0,Excellent
6162,2723,3.0,Avergae
6163,4941,1.0,Not Provided
6164,3918,1.0,Poor
6165,8496,Not Rating,Not Provided
6166,4681,2.0,Poor
6167,2626,Not Rating,Excellent
6168,4487,Not Rating,Excellent
6169,7604,5.0,Avergae
6170,254,Not Rating,Poor
6171,1066,3.0,Poor
6172,7981,2.0,Excellent
6173,7113,Not Rating,Not Provided
6174,2997,1.0,Poor
6175,9027,4.0,Good
6176,8643,Not Rating,Excellent
6177,6024,Not Rating,Not Provided
6178,473,Not Rating,Good
6179,7526,Not Rating,Avergae
6180,9581,1.0,Avergae
6181,68,4.0,Excellent
6182,9464,Not Rating,Excellent
6183,7748,3.0,Good
6184,9226,1.0,Avergae
6185,2263,3.0,Not Provided
6186,5593,Not Rating,Excellent
6187,5297,5.0,Poor
6188,4269,3.0,Not Provided
6189,6775,5.0,Not Provided
6190,3154,3.0,Poor
6191,5167,Not Rating,Not Provided
6192,3198,5.0,Avergae
6193,4347,1.0,Not Provided
6194,6058,2.0,Avergae
6195,7750,3.0,Excellent
6196,8079,Not Rating,Avergae
6197,4315,Not Rating,Excellent
6198,9326,Not Rating,Excellent
6199,8360,Not Rating,Poor
6200,613,2.0,Excellent
6201,8331,Not Rating,Excellent
6202,5953,2.0,Not Provided
6203,6465,5.0,Excellent
6204,8261,3.0,Excellent
6205,2362,1.0,Excellent
6206,4134,2.0,Poor
6207,6059,Not Rating,Good
6208,3163,3.0,Poor
6209,9745,2.0,Good
6210,9224,Not Rating,Good
6211,8839,Not Rating,Not Provided
6212,7343,Not Rating,Excellent
6213,7407,3.0,Poor
6214,3627,5.0,Avergae
6215,6840,5.0,Avergae
6216,9561,Not Rating,Excellent
6217,6644,5.0,Not Provided
6218,3791,Not Rating,Good
6219,6931,Not Rating,Poor
6220,5018,Not Rating,Avergae
6221,1000,4.0,Poor
6222,1968,1.0,Good
6223,7069,1.0,Good
6224,2692,2.0,Excellent
6225,9322,3.0,Avergae
6226,5151,2.0,Excellent
6227,1228,4.0,Good
6228,527,Not Rating,Not Provided
6229,5667,Not Rating,Not Provided
6230,5432,2.0,Not Provided
6231,677,5.0,Good
6232,6077,4.0,Good
6233,9192,3.0,Excellent
6234,1630,2.0,Avergae
6235,853,1.0,Excellent
6236,4560,Not Rating,Good
6237,1470,Not Rating,Good
6238,5352,5.0,Not Provided
6239,6573,2.0,Not Provided
6240,2014,Not Rating,Avergae
6241,1941,Not Rating,Not Provided
6242,4596,Not Rating,Not Provided
6243,5279,4.0,Not Provided
6244,9371,Not Rating,Poor
6245,2669,Not Rating,Poor
6246,7642,2.0,Avergae
6247,2576,3.0,Excellent
6248,4685,2.0,Excellent
6249,8268,3.0,Poor
6250,867,2.0,Not Provided
6251,4750,Not Rating,Excellent
6252,4781,4.0,Excellent
6253,3779,Not Rating,Not Provided
6254,675,4.0,Avergae
6255,7440,1.0,Good
6256,640,Not Rating,Poor
6257,6963,Not Rating,Avergae
6258,3936,Not Rating,Excellent
6259,1832,3.0,Excellent
6260,516,2.0,Not Provided
6261,8789,3.0,Good
6262,9092,Not Rating,Not Provided
6263,1666,3.0,Excellent
6264,8543,2.0,Avergae
6265,7980,1.0,Not Provided
6266,6300,5.0,Avergae
6267,887,2.0,Not Provided
6268,5208,1.0,Excellent
6269,293,4.0,Excellent
6270,3890,Not Rating,Excellent
6271,3452,2.0,Poor
6272,2511,5.0,Good
6273,372,Not Rating,Avergae
6274,9708,Not Rating,Excellent
6275,6420,Not Rating,Poor
6276,6890,5.0,Excellent
6277,4331,5.0,Poor
6278,4126,4.0,Not Provided
6279,5913,4.0,Not Provided
6280,8640,Not Rating,Good
6281,3362,5.0,Not Provided
6282,6663,2.0,Not Provided
6283,5866,5.0,Excellent
6284,6739,2.0,Poor
6285,8858,5.0,Excellent
6286,4077,5.0,Avergae
6287,2071,Not Rating,Good
6288,4788,5.0,Not Provided
6289,2755,5.0,Avergae
6290,8379,3.0,Good
6291,9409,2.0,Not Provided
6292,1825,4.0,Avergae
6293,3808,Not Rating,Avergae
6294,252,Not Rating,Poor
6295,5878,Not Rating,Excellent
6296,1059,5.0,Not Provided
6297,4990,Not Rating,Not Provided
6298,7274,5.0,Good
6299,6293,Not Rating,Poor
6300,4903,4.0,Not Provided
6301,4309,Not Rating,Good
6302,5465,1.0,Excellent
6303,5536,2.0,Excellent
6304,4884,Not Rating,Excellent
6305,5666,1.0,Excellent
6306,6646,3.0,Good
6307,588,3.0,Excellent
6308,7889,Not Rating,Avergae
6309,4872,4.0,Avergae
6310,6887,1.0,Excellent
6311,522,2.0,Poor
6312,6285,2.0,Excellent
6313,6569,Not Rating,Good
6314,2429,1.0,Excellent
6315,8314,2.0,Not Provided
6316,6995,Not Rating,Poor
6317,2651,Not Rating,Good
6318,4760,Not Rating,Poor
6319,3143,3.0,Excellent
6320,3067,3.0,Not Provided
6321,5150,Not Rating,Excellent
6322,5920,Not Rating,Good
6323,184,3.0,Not Provided
6324,1046,3.0,Good
6325,8102,1.0,Poor
6326,6046,1.0,Not Provided
6327,4796,Not Rating,Excellent
6328,6355,4.0,Excellent
6329,571,Not Rating,Excellent
6330,1354,5.0,Good
6331,372,2.0,Avergae
6332,1248,5.0,Excellent
6333,5540,5.0,Excellent
6334,7204,3.0,Good
6335,464,Not Rating,Good
6336,9687,4.0,Avergae
6337,9890,Not Rating,Excellent
6338,4614,5.0,Excellent
6339,7141,1.0,Poor
6340,9873,4.0,Avergae
6341,2844,1.0,Excellent
6342,5566,Not Rating,Not Provided
6343,9338,2.0,Excellent
6344,6951,3.0,Not Provided
6345,5750,1.0,Not Provided
6346,2546,5.0,Excellent
6347,7985,5.0,Poor
6348,9599,3.0,Excellent
6349,6367,1.0,Avergae
6350,1753,4.0,Excellent
6351,1181,Not Rating,Not Provided
6352,4443,Not Rating,Excellent
6353,2075,5.0,Avergae
6354,1637,3.0,Good
6355,2181,5.0,Poor
6356,6563,Not Rating,Not Provided
6357,306,4.0,Avergae
6358,534,Not Rating,Excellent
6359,2077,2.0,Excellent
6360,4035,Not Rating,Not Provided
6361,1341,Not Rating,Not Provided
6362,2839,Not Rating,Poor
6363,1811,4.0,Avergae
6364,2773,Not Rating,Excellent
6365,3042,5.0,Excellent
6366,9840,5.0,Excellent
6367,8520,5.0,Poor
6368,5499,Not Rating,Good
6369,1857,1.0,Poor
6370,9886,5.0,Good
6371,5353,1.0,Excellent
6372,9502,1.0,Excellent
6373,7933,Not Rating,Excellent
6374,5223,3.0,Poor
6375,662,1.0,Poor
6376,8840,5.0,Poor
6377,3252,5.0,Excellent
6378,1866,2.0,Good
6379,8678,Not Rating,Avergae
6380,9970,4.0,Avergae
6381,5768,Not Rating,Poor
6382,9827,3.0,Avergae
6383,8091,3.0,Avergae
6384,1949,1.0,Not Provided
6385,4509,2.0,Excellent
6386,9562,3.0,Excellent
6387,1103,3.0,Good
6388,771,2.0,Excellent
6389,9288,3.0,Excellent
6390,774,3.0,Excellent
6391,8218,1.0,Poor
6392,3449,4.0,Excellent
6393,9477,2.0,Poor
6394,274,Not Rating,Avergae
6395,1029,2.0,Avergae
